ref_id,TC_1,TC_2,TC_3
Vir3|62937,0,0,0
Vir3|62938,0,0,0
Vir3|62939,0,0,0
Vir3|62940,0,0,0
Vir3|62941,0,1,0
Vir3|62942,0,0,0
Vir3|62943,0,0,0
Vir3|62944,0,0,0
Vir3|62945,0,0,0
Vir3|62946,0,0,0
Vir3|62947,0,0,0
Vir3|62948,0,0,0
Vir3|62949,0,0,0
Vir3|62950,0,0,0
Vir3|62951,0,0,0
Vir3|62952,0,0,0
Vir3|62953,0,0,0
Vir3|62954,0,0,0
Vir3|62955,0,0,0
Vir3|62956,0,0,0
Vir3|62957,0,0,0
Vir3|62958,0,0,0
Vir3|62959,0,0,0
Vir3|62960,0,0,0
Vir3|62961,0,0,0
Vir3|62962,0,0,0
Vir3|62963,0,0,0
Vir3|62964,0,0,0
Vir3|62965,0,0,0
Vir3|62966,0,0,0
Vir3|62967,0,0,0
Vir3|62968,0,0,0
Vir3|62969,0,0,0
Vir3|62970,0,0,0
Vir3|62971,0,0,0
Vir3|62972,0,0,0
Vir3|62973,0,0,0
Vir3|62974,0,1,0
Vir3|62975,0,0,0
Vir3|62976,0,0,0
Vir3|62977,0,0,0
Vir3|62978,0,0,0
Vir3|62979,0,0,0
Vir3|62980,0,0,0
Vir3|62981,0,0,0
Vir3|62982,0,0,0
Vir3|62983,0,0,0
Vir3|62984,0,0,0
Vir3|62985,0,0,0
Vir3|62986,0,0,0
Vir3|62987,0,0,0
Vir3|62988,0,0,0
Vir3|62989,0,0,0
Vir3|62990,0,0,0
Vir3|62991,0,0,0
Vir3|62992,0,0,0
Vir3|62993,0,0,0
Vir3|62994,0,0,0
Vir3|62995,0,0,0
Vir3|62996,0,0,0
Vir3|62997,0,0,0
Vir3|62998,0,0,0
Vir3|62999,0,0,0
Vir3|63000,0,0,0
Vir3|63001,0,0,0
Vir3|63002,0,0,0
Vir3|63003,0,0,0
Vir3|63004,0,0,0
Vir3|63005,0,0,0
Vir3|63006,0,0,0
Vir3|63007,1,0,0
Vir3|63008,0,0,0
Vir3|63009,0,0,0
Vir3|63010,0,0,0
Vir3|63011,1,0,0
Vir3|63012,0,0,0
Vir3|63013,0,0,0
Vir3|63014,0,0,0
Vir3|63015,0,0,0
Vir3|63016,0,0,0
Vir3|63017,0,0,0
Vir3|63018,0,0,0
Vir3|63019,0,0,0
Vir3|63020,0,0,0
Vir3|63021,0,0,0
Vir3|63022,0,0,0
Vir3|63023,0,0,0
Vir3|63024,0,0,0
Vir3|63025,0,0,0
Vir3|63026,0,0,0
Vir3|63027,0,0,0
Vir3|63028,0,0,0
Vir3|63029,0,0,0
Vir3|63030,0,0,0
Vir3|63031,0,0,0
Vir3|63032,0,0,0
Vir3|63033,0,0,0
Vir3|63034,0,0,0
Vir3|63035,0,0,0
Vir3|63036,0,0,0
Vir3|63037,0,0,0
Vir3|63038,0,0,0
Vir3|63039,0,0,1
Vir3|63040,0,0,0
Vir3|63041,0,0,0
Vir3|63042,0,0,0
Vir3|63043,0,0,0
Vir3|63044,0,0,0
Vir3|63045,0,0,0
Vir3|63046,0,0,0
Vir3|63047,0,0,0
Vir3|63048,0,0,0
Vir3|63049,0,0,0
Vir3|63050,0,0,0
Vir3|63051,0,0,0
Vir3|63052,0,0,0
Vir3|63053,0,0,0
Vir3|63054,0,0,0
Vir3|63055,1,0,0
Vir3|63056,0,0,0
Vir3|63057,0,0,0
Vir3|63058,0,0,0
Vir3|63059,0,0,0
Vir3|63060,0,0,0
Vir3|63061,0,0,0
Vir3|63062,0,0,0
Vir3|63063,0,0,0
Vir3|63064,0,0,0
Vir3|63065,0,0,0
Vir3|63066,0,0,2
Vir3|63067,0,0,0
Vir3|63068,0,0,0
Vir3|63069,0,0,0
Vir3|63070,0,0,0
Vir3|63071,0,0,0
Vir3|63072,0,0,0
Vir3|63073,0,0,0
Vir3|63074,0,0,0
Vir3|63075,0,0,0
Vir3|63076,0,0,0
Vir3|63077,0,0,0
Vir3|63078,0,0,0
Vir3|63079,0,0,0
Vir3|63080,0,0,0
Vir3|63081,0,0,0
Vir3|63082,0,0,0
Vir3|63083,0,0,0
Vir3|63084,0,0,0
Vir3|63085,0,0,0
Vir3|63086,0,0,0
Vir3|63087,0,0,0
Vir3|63088,0,0,0
Vir3|63089,0,0,0
Vir3|63090,0,0,1
Vir3|63091,0,0,0
Vir3|63092,0,0,0
Vir3|63093,0,0,0
Vir3|63094,0,0,0
Vir3|63095,0,0,0
Vir3|63096,0,0,0
Vir3|63097,0,0,0
Vir3|63098,0,0,0
Vir3|63099,0,0,0
Vir3|63100,0,0,0
Vir3|63101,0,0,0
Vir3|63102,0,0,0
Vir3|63103,0,0,1
Vir3|63104,0,0,0
Vir3|63105,0,0,0
Vir3|63106,0,0,0
Vir3|63107,0,0,0
Vir3|63108,0,0,0
Vir3|63109,0,0,0
Vir3|63110,0,0,0
Vir3|63111,0,0,0
Vir3|63112,0,0,0
Vir3|63113,0,0,0
Vir3|63114,0,0,0
Vir3|63115,0,0,0
Vir3|63116,0,0,0
Vir3|63117,0,0,0
Vir3|63118,0,0,0
Vir3|63119,0,0,0
Vir3|63120,0,0,0
Vir3|63121,0,0,0
Vir3|63122,0,0,0
Vir3|63123,0,0,0
Vir3|63124,0,0,0
Vir3|63125,0,0,0
Vir3|63126,0,0,0
Vir3|63127,0,0,0
Vir3|63128,0,0,0
Vir3|63129,0,0,0
Vir3|63130,0,0,0
Vir3|63131,0,0,0
Vir3|63132,0,0,0
Vir3|63133,0,0,0
Vir3|63134,0,0,0
Vir3|63135,0,0,0
Vir3|63136,0,0,0
Vir3|63137,0,0,0
Vir3|63138,0,0,0
Vir3|63139,0,0,0
Vir3|63140,0,0,0
Vir3|63141,0,0,0
Vir3|63142,0,0,0
Vir3|63143,0,0,0
Vir3|63144,0,0,0
Vir3|63145,0,0,0
Vir3|63146,0,0,0
Vir3|63147,0,0,0
Vir3|63148,0,0,0
Vir3|63149,0,0,0
Vir3|63150,0,0,0
Vir3|63151,0,0,0
Vir3|63152,0,0,0
Vir3|63153,0,0,0
Vir3|63154,0,0,0
Vir3|63155,0,0,0
Vir3|63156,0,0,0
Vir3|63157,1,0,0
Vir3|63158,0,0,0
Vir3|63159,0,0,0
Vir3|63160,0,0,0
Vir3|63161,0,0,0
Vir3|63162,0,0,0
Vir3|63163,0,0,0
Vir3|63164,0,0,0
Vir3|63165,0,0,0
Vir3|63166,0,0,0
Vir3|63167,0,0,1
Vir3|63168,0,0,0
Vir3|63169,0,0,0
Vir3|63170,0,0,0
Vir3|63171,0,0,0
Vir3|63172,0,0,1
Vir3|63173,0,0,0
Vir3|63174,0,0,0
Vir3|63175,0,0,0
Vir3|63176,0,0,0
Vir3|63177,0,0,0
Vir3|63178,0,0,0
Vir3|63179,0,0,0
Vir3|63180,0,0,0
Vir3|63181,0,0,0
Vir3|63182,0,0,0
Vir3|63183,0,0,0
Vir3|63184,1,0,0
Vir3|63185,0,0,0
Vir3|63186,0,0,0
Vir3|63187,0,0,1
Vir3|63188,0,0,0
Vir3|63189,0,0,0
Vir3|63190,0,0,0
Vir3|63191,0,0,0
Vir3|63192,0,0,0
Vir3|63193,0,0,0
Vir3|63194,0,0,0
Vir3|63195,0,0,0
Vir3|63196,0,0,0
Vir3|63197,0,0,0
Vir3|63198,0,0,0
Vir3|63199,0,0,0
Vir3|63200,0,0,0
Vir3|63201,0,0,0
Vir3|63202,0,0,0
Vir3|63203,0,0,0
Vir3|63204,0,0,0
Vir3|63205,0,0,0
Vir3|63206,0,0,0
Vir3|63207,0,0,0
Vir3|63208,0,0,0
Vir3|63209,0,0,0
Vir3|63210,0,0,0
Vir3|63211,0,0,0
Vir3|63212,0,0,0
Vir3|63213,0,0,0
Vir3|63214,0,0,0
Vir3|63215,0,0,0
Vir3|63216,0,0,0
Vir3|63217,0,0,0
Vir3|63218,0,0,0
Vir3|63219,0,0,0
Vir3|63220,0,0,0
Vir3|63221,0,0,0
Vir3|63222,0,0,0
Vir3|63223,0,0,0
Vir3|63224,0,0,0
Vir3|63225,0,0,0
Vir3|63226,0,0,0
Vir3|63227,0,0,0
Vir3|63228,0,0,0
Vir3|63229,0,0,0
Vir3|63230,0,0,0
Vir3|63231,0,0,0
Vir3|63232,0,0,0
Vir3|63233,0,0,0
Vir3|63234,0,0,0
Vir3|63235,0,0,0
Vir3|63236,0,0,0
Vir3|63237,0,0,0
Vir3|63238,0,0,0
Vir3|63239,0,0,0
Vir3|63240,0,0,0
Vir3|63241,0,0,0
Vir3|63242,0,0,0
Vir3|63243,0,0,0
Vir3|63244,0,0,0
Vir3|63245,0,0,0
Vir3|63246,0,0,0
Vir3|63247,0,1,0
Vir3|63248,0,0,0
Vir3|63249,0,0,0
Vir3|63250,0,0,0
Vir3|63251,0,0,0
Vir3|63252,0,0,0
Vir3|63253,0,0,0
Vir3|63254,0,0,0
Vir3|63255,0,0,0
Vir3|63256,0,0,0
Vir3|63257,0,0,0
Vir3|63258,0,0,0
Vir3|63259,0,1,0
Vir3|63260,0,0,0
Vir3|63261,0,0,0
Vir3|63262,0,0,0
Vir3|63263,0,0,0
Vir3|63264,0,0,0
Vir3|63265,0,0,0
Vir3|63266,0,0,0
Vir3|63267,0,0,0
Vir3|63268,0,0,0
Vir3|63269,0,0,0
Vir3|63270,0,0,0
Vir3|63271,0,0,0
Vir3|63272,0,0,0
Vir3|63273,0,0,0
Vir3|63274,0,0,0
Vir3|63275,0,0,0
Vir3|63276,0,0,0
Vir3|63277,0,0,0
Vir3|63278,0,0,0
Vir3|63279,0,0,0
Vir3|63280,0,0,0
Vir3|63281,0,0,0
Vir3|63282,0,0,0
Vir3|63283,0,0,0
Vir3|63284,0,0,0
Vir3|63285,0,0,0
Vir3|63286,0,0,0
Vir3|63287,0,0,0
Vir3|63288,0,0,0
Vir3|63289,0,0,0
Vir3|63290,0,0,0
Vir3|63291,0,0,0
Vir3|63292,0,0,0
Vir3|63293,0,0,0
Vir3|63294,0,0,0
Vir3|63295,0,0,0
Vir3|63296,0,0,0
Vir3|63297,0,0,0
Vir3|63298,0,0,0
Vir3|63299,0,0,0
Vir3|63300,0,0,0
Vir3|63301,0,0,0
Vir3|63302,0,0,0
Vir3|63303,0,0,0
Vir3|63304,1,0,0
Vir3|63305,0,0,0
Vir3|63306,0,0,0
Vir3|63307,0,0,0
Vir3|63308,0,0,0
Vir3|63309,0,0,0
Vir3|63310,0,0,0
Vir3|63311,0,0,0
Vir3|63312,0,0,0
Vir3|63313,0,0,0
Vir3|63314,0,0,0
Vir3|63315,0,0,0
Vir3|63316,0,0,0
Vir3|63317,0,0,0
Vir3|63318,0,0,0
Vir3|63319,0,0,0
Vir3|63320,0,0,0
Vir3|63321,0,0,1
Vir3|63322,0,0,0
Vir3|63323,0,0,0
Vir3|63324,0,0,0
Vir3|63325,0,0,0
Vir3|63326,0,0,0
Vir3|63327,0,0,0
Vir3|63328,0,0,0
Vir3|63329,0,0,0
Vir3|63330,0,0,0
Vir3|63331,0,0,0
Vir3|63332,0,0,0
Vir3|63333,0,0,0
Vir3|63334,0,0,0
Vir3|63335,0,0,0
Vir3|63336,0,0,0
Vir3|63337,0,0,0
Vir3|63338,0,0,0
Vir3|63339,0,0,0
Vir3|63340,0,0,0
Vir3|63341,0,0,0
Vir3|63342,0,0,0
Vir3|63343,0,0,0
Vir3|63344,0,0,0
Vir3|63345,0,0,0
Vir3|63346,0,0,0
Vir3|63347,0,0,0
Vir3|63348,0,0,0
Vir3|63349,0,0,0
Vir3|63350,0,0,0
Vir3|63351,0,0,0
Vir3|63352,0,1,0
Vir3|63353,0,0,0
Vir3|63354,0,0,0
Vir3|63355,0,0,0
Vir3|63356,0,0,0
Vir3|63357,0,0,0
Vir3|63358,0,0,0
Vir3|63359,0,0,0
Vir3|63360,0,0,0
Vir3|63361,0,0,0
Vir3|63362,0,0,0
Vir3|63363,0,1,0
Vir3|63364,0,0,0
Vir3|63365,0,0,0
Vir3|63366,0,0,0
Vir3|63367,0,0,0
Vir3|63368,0,0,0
Vir3|63369,0,0,0
Vir3|63370,0,0,0
Vir3|63371,0,0,0
Vir3|63372,0,0,0
Vir3|63373,0,0,0
Vir3|63374,0,0,0
Vir3|63375,0,0,0
Vir3|63376,0,0,0
Vir3|63377,0,1,0
Vir3|63378,0,0,0
Vir3|63379,0,0,0
Vir3|63380,0,0,0
Vir3|63381,0,0,0
Vir3|63382,0,0,0
Vir3|63383,0,0,0
Vir3|63384,0,0,0
Vir3|63385,0,0,0
Vir3|63386,0,0,0
Vir3|63387,0,0,0
Vir3|63388,0,0,0
Vir3|63389,0,0,0
Vir3|63390,0,0,0
Vir3|63391,0,0,0
Vir3|63392,0,0,0
Vir3|63393,0,0,0
Vir3|63394,0,1,0
Vir3|63395,0,0,0
Vir3|63396,0,0,0
Vir3|63397,0,0,0
Vir3|63398,0,0,0
Vir3|63399,0,0,0
Vir3|63400,0,0,0
Vir3|63401,0,0,0
Vir3|63402,0,0,0
Vir3|63403,0,0,0
Vir3|63404,0,0,0
Vir3|63405,0,0,0
Vir3|63406,0,0,0
Vir3|63407,0,0,0
Vir3|63408,0,0,0
Vir3|63409,0,0,0
Vir3|63410,0,0,0
Vir3|63411,0,0,0
Vir3|63412,0,0,0
Vir3|63413,0,0,0
Vir3|63414,0,0,0
Vir3|63415,0,0,0
Vir3|63416,0,0,0
Vir3|63417,0,0,0
Vir3|63418,1,0,0
Vir3|63419,0,0,0
Vir3|63420,0,0,0
Vir3|63421,0,0,0
Vir3|63422,0,0,0
Vir3|63423,0,0,0
Vir3|63424,0,2,0
Vir3|63425,0,0,0
Vir3|63426,0,0,0
Vir3|63427,0,0,0
Vir3|63428,0,0,0
Vir3|63429,0,0,0
Vir3|63430,0,0,0
Vir3|63431,0,0,0
Vir3|63432,0,0,0
Vir3|63433,0,0,0
Vir3|63434,0,0,0
Vir3|63435,0,0,0
Vir3|63436,0,0,0
Vir3|63437,0,0,0
Vir3|63438,0,0,0
Vir3|63439,0,0,0
Vir3|63440,0,0,0
Vir3|63441,0,0,0
Vir3|63442,0,0,0
Vir3|63443,0,1,0
Vir3|63444,0,0,0
Vir3|63445,0,0,0
Vir3|63446,0,0,0
Vir3|63447,0,0,0
Vir3|63448,0,0,0
Vir3|63449,0,0,0
Vir3|63450,0,0,0
Vir3|63451,0,0,0
Vir3|63452,0,0,0
Vir3|63453,0,0,0
Vir3|63454,0,0,0
Vir3|63455,0,0,0
Vir3|63456,0,0,0
Vir3|63457,1,0,0
Vir3|63458,0,0,0
Vir3|63459,0,0,0
Vir3|63460,1,0,0
Vir3|63461,0,0,0
Vir3|63462,0,0,0
Vir3|63463,0,0,0
Vir3|63464,0,0,0
Vir3|63465,0,0,0
Vir3|63466,0,0,0
Vir3|63467,0,0,0
Vir3|63468,0,0,0
Vir3|63469,0,0,0
Vir3|63470,0,0,0
Vir3|63471,0,0,0
Vir3|63472,2,1,0
Vir3|63473,0,0,0
Vir3|63474,0,0,0
Vir3|63475,0,0,0
Vir3|63476,0,0,0
Vir3|63477,0,0,0
Vir3|63478,0,0,0
Vir3|63479,0,0,0
Vir3|63480,0,0,0
Vir3|63481,0,0,0
Vir3|63482,0,0,0
Vir3|63483,0,0,0
Vir3|63484,0,0,0
Vir3|63485,0,0,0
Vir3|63486,0,0,1
Vir3|63487,0,0,0
Vir3|63488,0,0,0
Vir3|63489,0,0,0
Vir3|63490,0,0,0
Vir3|63491,0,0,0
Vir3|63492,0,0,0
Vir3|63493,0,0,0
Vir3|63494,0,0,0
Vir3|63495,0,0,0
Vir3|63496,0,0,0
Vir3|63497,0,0,0
Vir3|63498,0,0,0
Vir3|63499,0,0,0
Vir3|63500,0,0,0
Vir3|63501,0,0,0
Vir3|63502,0,0,0
Vir3|63503,0,0,0
Vir3|63504,0,0,0
Vir3|63505,0,0,0
Vir3|63506,0,0,0
Vir3|63507,0,0,0
Vir3|63508,0,0,0
Vir3|63509,0,0,0
Vir3|63510,0,0,0
Vir3|63511,0,0,0
Vir3|63512,0,0,0
Vir3|63513,0,0,0
Vir3|63514,0,0,0
Vir3|63515,1,0,0
Vir3|63516,0,0,0
Vir3|63517,0,0,0
Vir3|63518,0,0,0
Vir3|63519,0,0,0
Vir3|63520,0,0,0
Vir3|63521,0,0,1
Vir3|63522,0,0,0
Vir3|63523,0,0,0
Vir3|63524,0,0,0
Vir3|63525,0,0,0
Vir3|63526,0,0,0
Vir3|63527,0,0,0
Vir3|63528,0,0,0
Vir3|63529,0,0,0
Vir3|63530,0,0,0
Vir3|63531,0,0,0
Vir3|63532,0,0,0
Vir3|63533,0,0,0
Vir3|63534,0,0,0
Vir3|63535,0,0,0
Vir3|63536,0,0,0
Vir3|63537,0,0,0
Vir3|63538,0,0,0
Vir3|63539,0,0,0
Vir3|63540,0,0,0
Vir3|63541,0,0,0
Vir3|63542,0,0,0
Vir3|63543,0,0,0
Vir3|63544,0,0,0
Vir3|63545,0,0,0
Vir3|63546,0,0,0
Vir3|63547,0,0,0
Vir3|63548,0,0,0
Vir3|63549,0,0,0
Vir3|63550,0,0,0
Vir3|63551,0,0,0
Vir3|63552,0,0,0
Vir3|63553,0,0,0
Vir3|63554,0,0,0
Vir3|63555,0,0,0
Vir3|63556,0,0,0
Vir3|63557,0,1,0
Vir3|63558,0,0,0
Vir3|63559,0,0,0
Vir3|63560,0,0,0
Vir3|63561,0,0,0
Vir3|63562,0,0,0
Vir3|63563,0,0,0
Vir3|63564,0,0,0
Vir3|63565,0,0,0
Vir3|63566,0,1,0
Vir3|63567,0,0,0
Vir3|63568,0,0,0
Vir3|63569,0,0,0
Vir3|63570,0,0,0
Vir3|63571,0,0,0
Vir3|63572,0,0,0
Vir3|63573,0,0,0
Vir3|63574,0,0,0
Vir3|63575,0,0,0
Vir3|63576,0,0,0
Vir3|63577,0,0,0
Vir3|63578,0,0,0
Vir3|63579,0,0,0
Vir3|63580,0,0,0
Vir3|63581,0,0,0
Vir3|63582,0,0,0
Vir3|63583,0,0,0
Vir3|63584,0,0,0
Vir3|63585,0,0,0
Vir3|63586,0,0,0
Vir3|63587,0,0,0
Vir3|63588,0,0,0
Vir3|63589,0,0,0
Vir3|63590,0,0,0
Vir3|63591,0,0,0
Vir3|63592,0,0,0
Vir3|63593,0,0,0
Vir3|63594,0,0,0
Vir3|63595,0,0,0
Vir3|63596,0,0,0
Vir3|63597,0,0,0
Vir3|63598,0,0,0
Vir3|63599,0,0,0
Vir3|63600,0,0,0
Vir3|63601,0,0,0
Vir3|63602,0,0,0
Vir3|63603,0,0,0
Vir3|63604,0,0,0
Vir3|63605,0,0,0
Vir3|63606,0,0,0
Vir3|63607,0,0,0
Vir3|63608,0,0,0
Vir3|63609,0,0,0
Vir3|63610,0,0,0
Vir3|63611,0,0,0
Vir3|63612,0,0,0
Vir3|63613,0,0,0
Vir3|63614,0,0,0
Vir3|63615,0,0,0
Vir3|63616,0,0,0
Vir3|63617,0,0,1
Vir3|63618,0,0,0
Vir3|63619,0,0,0
Vir3|63620,0,0,0
Vir3|63621,0,0,0
Vir3|63622,0,0,0
Vir3|63623,0,0,0
Vir3|63624,0,0,0
Vir3|63625,0,0,0
Vir3|63626,0,0,0
Vir3|63627,0,0,0
Vir3|63628,0,0,0
Vir3|63629,0,0,1
Vir3|63630,0,0,0
Vir3|63631,0,0,0
Vir3|63632,0,0,0
Vir3|63633,0,0,0
Vir3|63634,0,1,0
Vir3|63635,0,0,0
Vir3|63636,0,0,0
Vir3|63637,0,0,0
Vir3|63638,0,0,0
Vir3|63639,0,0,0
Vir3|63640,0,0,0
Vir3|63641,0,0,0
Vir3|63642,0,0,0
Vir3|63643,0,0,0
Vir3|63644,0,0,0
Vir3|63645,0,0,0
Vir3|63646,0,0,0
Vir3|63647,0,0,0
Vir3|63648,0,0,0
Vir3|63649,0,0,0
Vir3|63650,0,0,0
Vir3|63651,0,0,0
Vir3|63652,0,0,0
Vir3|63653,0,0,0
Vir3|63654,0,0,0
Vir3|63655,0,0,0
Vir3|63656,0,0,0
Vir3|63657,0,0,0
Vir3|63658,0,0,0
Vir3|63659,0,0,0
Vir3|63660,0,0,0
Vir3|63661,0,0,0
Vir3|63662,0,0,0
Vir3|63663,0,0,0
Vir3|63664,0,0,0
Vir3|63665,0,0,0
Vir3|63666,0,0,0
Vir3|63667,0,0,0
Vir3|63668,0,0,0
Vir3|63669,0,0,0
Vir3|63670,0,0,0
Vir3|63671,0,0,0
Vir3|63672,0,0,0
Vir3|63673,0,0,0
Vir3|63674,0,0,0
Vir3|63675,0,0,0
Vir3|63676,0,0,0
Vir3|63677,0,0,0
Vir3|63678,0,0,0
Vir3|63679,0,0,0
Vir3|63680,0,0,0
Vir3|63681,0,0,0
Vir3|63682,0,0,0
Vir3|63683,0,0,0
Vir3|63684,0,0,0
Vir3|63685,0,0,0
Vir3|63686,0,0,0
Vir3|63687,0,0,0
Vir3|63688,0,0,0
Vir3|63689,0,0,0
Vir3|63690,0,0,1
Vir3|63691,0,0,0
Vir3|63692,0,0,0
Vir3|63693,0,0,0
Vir3|63694,0,0,0
Vir3|63695,0,0,0
Vir3|63696,0,0,0
Vir3|63697,0,0,0
Vir3|63698,0,0,0
Vir3|63699,0,0,0
Vir3|63700,0,0,0
Vir3|63701,0,0,0
Vir3|63702,0,0,0
Vir3|63703,0,0,0
Vir3|63704,0,0,0
Vir3|63705,0,0,0
Vir3|63706,0,0,0
Vir3|63707,0,0,0
Vir3|63708,0,0,0
Vir3|63709,0,0,0
Vir3|63710,0,0,0
Vir3|63711,0,0,0
Vir3|63712,0,0,0
Vir3|63713,0,0,0
Vir3|63714,0,0,0
Vir3|63715,0,0,0
Vir3|63716,0,0,0
Vir3|63717,0,0,0
Vir3|63718,0,0,0
Vir3|63719,0,0,0
Vir3|63720,0,0,0
Vir3|63721,0,0,0
Vir3|63722,0,0,0
Vir3|63723,0,0,0
Vir3|63724,0,0,0
Vir3|63725,0,0,0
Vir3|63726,0,0,0
Vir3|63727,0,0,0
Vir3|63728,0,0,0
Vir3|63729,0,0,0
Vir3|63730,0,0,0
Vir3|63731,0,0,0
Vir3|63732,0,0,0
Vir3|63733,0,0,0
Vir3|63734,0,1,0
Vir3|63735,0,0,0
Vir3|63736,0,0,0
Vir3|63737,0,0,0
Vir3|63738,0,0,0
Vir3|63739,0,0,0
Vir3|63740,0,0,0
Vir3|63741,0,0,0
Vir3|63742,0,0,0
Vir3|63743,0,0,0
Vir3|63744,0,0,0
Vir3|63745,0,0,0
Vir3|63746,0,0,0
Vir3|63747,0,0,0
Vir3|63748,0,0,0
Vir3|63749,0,0,0
Vir3|63750,0,0,0
Vir3|63751,0,0,0
Vir3|63752,0,0,0
Vir3|63753,0,0,0
Vir3|63754,0,0,0
Vir3|63755,0,0,0
Vir3|63756,0,0,0
Vir3|63757,0,0,0
Vir3|63758,0,0,0
Vir3|63759,0,0,1
Vir3|63760,0,0,0
Vir3|63761,0,0,0
Vir3|63762,0,0,0
Vir3|63763,0,0,0
Vir3|63764,0,0,0
Vir3|63765,0,2,0
Vir3|63766,0,0,0
Vir3|63767,0,0,0
Vir3|63768,0,0,0
Vir3|63769,0,0,1
Vir3|63770,0,0,0
Vir3|63771,0,0,0
Vir3|63772,0,0,0
Vir3|63773,0,0,0
Vir3|63774,0,0,0
Vir3|63775,0,0,0
Vir3|63776,0,0,0
Vir3|63777,0,0,0
Vir3|63778,0,0,0
Vir3|63779,0,0,0
Vir3|63780,0,0,0
Vir3|63781,0,1,1
Vir3|63782,0,1,0
Vir3|63783,0,0,0
Vir3|63784,0,0,0
Vir3|63785,0,0,0
Vir3|63786,0,0,0
Vir3|63787,0,0,0
Vir3|63788,0,0,0
Vir3|63789,0,0,0
Vir3|63790,0,0,0
Vir3|63791,0,0,0
Vir3|63792,1,0,0
Vir3|63793,0,0,0
Vir3|63794,0,0,0
Vir3|63795,0,0,0
Vir3|63796,0,0,0
Vir3|63797,0,0,0
Vir3|63798,0,0,0
Vir3|63799,0,0,0
Vir3|63800,0,0,0
Vir3|63801,0,0,0
Vir3|63802,0,0,0
Vir3|63803,0,0,0
Vir3|63804,0,0,0
Vir3|63805,0,0,0
Vir3|63806,0,0,0
Vir3|63807,0,0,0
Vir3|63808,0,0,0
Vir3|63809,0,0,0
Vir3|63810,0,0,0
Vir3|63811,0,0,0
Vir3|63812,0,0,0
Vir3|63813,0,0,0
Vir3|63814,0,0,0
Vir3|63815,0,0,0
Vir3|63816,0,0,0
Vir3|63817,0,0,0
Vir3|63818,0,0,0
Vir3|63819,0,0,0
Vir3|63820,0,0,0
Vir3|63821,0,0,0
Vir3|63822,0,0,0
Vir3|63823,0,0,0
Vir3|63824,0,0,0
Vir3|63825,0,0,0
Vir3|63826,0,0,0
Vir3|63827,0,0,0
Vir3|63828,0,0,0
Vir3|63829,0,0,0
Vir3|63830,0,0,0
Vir3|63831,0,0,0
Vir3|63832,0,0,0
Vir3|63833,0,0,0
Vir3|63834,0,0,0
Vir3|63835,0,0,0
Vir3|63836,0,0,0
Vir3|63837,0,0,0
Vir3|63838,0,0,0
Vir3|63839,0,0,0
Vir3|63840,1,1,0
Vir3|63841,0,0,0
Vir3|63842,0,0,0
Vir3|63843,0,0,0
Vir3|63844,0,0,0
Vir3|63845,0,0,0
Vir3|63846,0,0,0
Vir3|63847,0,0,0
Vir3|63848,0,0,0
Vir3|63849,0,0,0
Vir3|63850,0,0,0
Vir3|63851,0,0,0
Vir3|63852,0,0,0
Vir3|63853,0,0,0
Vir3|63854,0,0,1
Vir3|63855,0,0,0
Vir3|63856,0,0,0
Vir3|63857,0,0,0
Vir3|63858,0,0,0
Vir3|63859,0,0,0
Vir3|63860,0,0,0
Vir3|63861,0,0,0
Vir3|63862,0,0,0
Vir3|63863,0,0,0
Vir3|63864,0,0,0
Vir3|63865,0,0,0
Vir3|63866,0,0,0
Vir3|63867,0,0,0
Vir3|63868,0,0,0
Vir3|63869,0,0,0
Vir3|63870,0,0,0
Vir3|63871,0,0,0
Vir3|63872,0,0,0
Vir3|63873,0,0,0
Vir3|63874,0,0,0
Vir3|63875,0,1,0
Vir3|63876,0,0,0
Vir3|63877,0,0,0
Vir3|63878,0,0,0
Vir3|63879,0,0,0
Vir3|63880,0,0,0
Vir3|63881,0,0,0
Vir3|63882,0,0,0
Vir3|63883,0,0,0
Vir3|63884,0,0,0
Vir3|63885,0,0,0
Vir3|63886,0,0,0
Vir3|63887,0,0,0
Vir3|63888,0,0,0
Vir3|63889,0,0,0
Vir3|63890,0,0,0
Vir3|63891,0,0,0
Vir3|63892,0,0,0
Vir3|63893,0,0,0
Vir3|63894,0,0,0
Vir3|63895,0,0,0
Vir3|63896,0,0,0
Vir3|63897,0,0,0
Vir3|63898,0,0,0
Vir3|63899,0,0,0
Vir3|63900,0,0,0
Vir3|63901,0,0,0
Vir3|63902,0,0,0
Vir3|63903,0,0,0
Vir3|63904,0,0,0
Vir3|63905,0,0,0
Vir3|63906,0,0,0
Vir3|63907,0,0,0
Vir3|63908,0,0,0
Vir3|63909,0,0,0
Vir3|63910,0,0,0
Vir3|63911,0,0,1
Vir3|63912,0,0,0
Vir3|63913,0,0,0
Vir3|63914,0,0,0
Vir3|63915,0,0,0
Vir3|63916,0,0,0
Vir3|63917,0,0,0
Vir3|63918,0,0,0
Vir3|63919,0,0,0
Vir3|63920,0,0,0
Vir3|63921,0,0,0
Vir3|63922,1,0,0
Vir3|63923,0,0,0
Vir3|63924,0,0,0
Vir3|63925,0,0,0
Vir3|63926,0,0,0
Vir3|63927,0,0,0
Vir3|63928,0,0,0
Vir3|63929,0,0,0
Vir3|63930,0,0,0
Vir3|63931,0,0,0
Vir3|63932,0,0,0
Vir3|63933,0,0,0
Vir3|63934,0,0,0
